date,platform,campaign_type,campaign_objetive,product_category,market,total_impressions,total_clicks,total_ad_spend,total_conversions,total_revenue,ctr,cpc,cpa,roas
2024-08-20,TikTok Ads,Search,Performance,Skincare,Brazil,38828,3607,3498.79,116,8788.51,0.09289687854125889,0.97,30.161982758620688,2.511871246916791
2024-09-22,TikTok Ads,Display,Branding,Skincare,Brazil,81619,3623,1702.81,222,46448.44,0.04438917408936645,0.47,7.670315315315315,27.277523622717744
2024-05-09,Google Ads,Video,Branding,Skincare,Mexico,188202,7189,8267.35,376,88923.49,0.03819831882764264,1.1500000000000001,21.987632978723404,10.755984686749684
2024-02-18,Meta Ads,Display,Branding,Skincare,Mexico,187051,6284,12630.84,493,94906.46,0.033595115770565245,2.0100000000000002,25.620365111561867,7.513867644590542
2024-10-28,TikTok Ads,Video,Branding,Skincare,Mexico,75553,3331,1465.64,203,33301.04,0.04408825592630339,0.44000000000000006,7.219901477832513,22.72115935700445
2024-06-02,Meta Ads,Search,Performance,Haircare,Brazil,37994,1379,1461.74,58,7343.12,0.03629520450597463,1.06,25.20241379310345,5.023547279269911
2024-08-27,Meta Ads,Search,Performance,Haircare,Brazil,158504,4897,2105.71,255,54921.72,0.030895119366072782,0.43,8.257686274509805,26.08228103585014
2024-06-17,Google Ads,Display,Branding,Haircare,Argentina,54976,2611,3446.52,187,8230.48,0.047493451688009315,1.32,18.430588235294117,2.388055197706672
2024-11-29,TikTok Ads,Search,Performance,Makeup,Brazil,159692,6882,2546.34,523,106309.31,0.04309545875810936,0.37,4.868718929254302,41.749848802595096
2024-06-03,Meta Ads,Video,Branding,Skincare,Brazil,182718,2558,3478.88,124,28756.15,0.013999715408443613,1.36,28.05548387096774,8.265921790921217
2024-07-07,Meta Ads,Display,Branding,Skincare,Brazil,74922,1333,1759.56,95,17171.74,0.01779183684365073,1.32,18.521684210526317,9.759110232103481
2024-06-05,Meta Ads,Search,Performance,Makeup,Argentina,79462,2058,1811.04,146,7813.85,0.025899171931237572,0.88,12.404383561643835,4.31456511175899
2024-01-25,TikTok Ads,Display,Branding,Skincare,Mexico,42706,2084,3313.56,35,4766.32,0.048798763639769586,1.59,94.67314285714285,1.4384287594007652
2024-12-30,TikTok Ads,Search,Performance,Haircare,Brazil,204660,8801,6510.61,416,43528.93,0.04300302941463891,0.7397579820474945,15.650504807692307,6.685845105143758
2024-04-08,Google Ads,Shopping,Performance,Skincare,Brazil,90945,3637,10983.74,145,21488.5,0.03999120347462752,3.02,75.74993103448276,1.9563919029401644
2024-09-11,TikTok Ads,Video,Branding,Skincare,Mexico,122116,5507,5396.86,110,3555.98,0.04509646565560615,0.98,49.062363636363635,0.6588979517719563
2024-08-09,Google Ads,Display,Branding,Haircare,Brazil,90374,2349,2278.53,69,5506.03,0.025991988846349613,0.9700000000000001,33.02217391304348,2.416483434495047
2024-11-29,Google Ads,Video,Branding,Haircare,Mexico,9134,228,316.92,2,329.55,0.02496168162907817,1.3900000000000001,158.46,1.0398523286633852
2024-06-19,Google Ads,Display,Branding,Skincare,Brazil,178567,8374,11137.42,98,8808.29,0.04689556300996265,1.33,113.64714285714285,0.7908734697982118
2024-07-21,TikTok Ads,Display,Branding,Makeup,Argentina,21956,1611,2271.51,79,9545.28,0.07337402076881035,1.4100000000000001,28.75329113924051,4.202173884332448
2024-05-06,Meta Ads,Search,Performance,Makeup,Brazil,177224,2374,3727.18,142,18303.42,0.013395476910576446,1.5699999999999998,26.24774647887324,4.910795829554784
2024-12-26,Google Ads,Display,Branding,Haircare,Mexico,77258,3963,7133.4,135,34518.13,0.05129565870201144,1.7999999999999998,52.839999999999996,4.838944963131185
2024-03-17,Meta Ads,Display,Branding,Makeup,Argentina,104714,1015,943.95,78,20952.03,0.009693068739614568,0.93,12.101923076923077,22.19612267598919
2024-05-30,TikTok Ads,Video,Branding,Haircare,Brazil,109733,6616,6020.56,516,53965.61,0.06029179918529522,0.91,11.667751937984496,8.963553224284784
2024-03-25,TikTok Ads,Display,Branding,Makeup,Mexico,85522,3378,1182.3,167,30312.31,0.039498608545169664,0.35,7.079640718562874,25.638425103611606
2024-04-14,Google Ads,Shopping,Performance,Makeup,Argentina,9791,519,2050.05,40,2255.24,0.05300786436523338,3.95,51.251250000000006,1.1000902417014218
2024-06-18,Google Ads,Display,Branding,Makeup,Brazil,89263,3695,6540.15,155,19291.23,0.041394530768627535,1.7699999999999998,42.19451612903226,2.949661705006766
2024-02-03,Meta Ads,Shopping,Performance,Haircare,Mexico,48271,1182,2293.08,30,2529.5,0.024486751880010774,1.94,76.43599999999999,1.1031015053988522
2024-01-27,TikTok Ads,Video,Branding,Skincare,Brazil,196889,9568,8898.24,137,34964.66,0.048595909370254306,0.9299999999999999,64.95065693430656,3.9293905311612187
2024-07-14,TikTok Ads,Shopping,Performance,Skincare,Mexico,62888,3307,2017.27,55,12898.32,0.05258554891235212,0.61,36.67763636363636,6.39394825680251
2024-05-13,Google Ads,Video,Branding,Skincare,Mexico,108187,2423,6469.41,179,29012.87,0.022396406222559086,2.67,36.14195530726257,4.484623791041223
2024-10-18,Meta Ads,Search,Performance,Haircare,Brazil,108591,2084,4501.44,31,6469.19,0.019191277361843985,2.1599999999999997,145.20774193548385,1.4371378936518093
2024-12-10,Google Ads,Display,Branding,Skincare,Mexico,184857,3419,8786.83,248,70137.51,0.018495377508019713,2.57,35.43076612903226,7.982117555477914
2024-07-28,Google Ads,Search,Performance,Haircare,Argentina,158535,3836,8285.76,120,12930.51,0.02419654965780427,2.16,69.048,1.560570183061059
2024-03-17,Meta Ads,Video,Branding,Skincare,Argentina,22878,619,625.19,43,8615.57,0.027056560888189526,1.01,14.539302325581396,13.780722660311264
2024-08-22,Meta Ads,Video,Branding,Skincare,Argentina,30168,1080,496.8,34,5163.27,0.03579952267303103,0.46,14.611764705882353,10.393055555555556
2024-01-10,Meta Ads,Video,Branding,Skincare,Argentina,51698,1307,2561.72,91,15551.2,0.02528144222213625,1.9599999999999997,28.150769230769228,6.07060880970598
2024-01-19,Google Ads,Shopping,Performance,Skincare,Mexico,55075,3056,7212.16,156,5145.31,0.05548797094870631,2.36,46.23179487179487,0.7134214992457184
2024-07-29,Google Ads,Search,Performance,Makeup,Brazil,135011,3496,6607.44,254,69461.44,0.025894186399626696,1.89,26.013543307086614,10.51261002748417
2024-01-10,Google Ads,Video,Branding,Haircare,Argentina,131031,6092,17910.48,482,116431.98,0.04649281467744274,2.94,37.15867219917013,6.500773848607072
2024-09-18,TikTok Ads,Shopping,Performance,Haircare,Mexico,116800,8351,5845.7,493,80828.76,0.07149828767123288,0.7,11.857403651115618,13.827045520639102
2024-10-02,TikTok Ads,Shopping,Performance,Skincare,Brazil,39626,1172,679.76,22,1100.59,0.02957654065512542,0.58,30.89818181818182,1.6190861480522536
2024-06-29,Google Ads,Display,Branding,Haircare,Brazil,35346,1279,3248.66,48,1649.56,0.0361851411758049,2.54,67.68041666666666,0.5077662790196573
2024-10-03,TikTok Ads,Search,Performance,Haircare,Argentina,141087,10609,4667.96,737,190244.62,0.0751947379985399,0.44,6.333731343283582,40.75540921516037
2024-11-03,TikTok Ads,Video,Branding,Skincare,Argentina,184745,12451,20793.17,404,23357.33,0.0673955993396303,1.67,51.468242574257424,1.1233174162477393
2024-11-26,Meta Ads,Search,Performance,Haircare,Argentina,141324,3494,5455.96,185,51228.97,0.024723330785995302,1.5615226101888953,29.491675675675676,9.389542811897448
2024-10-16,TikTok Ads,Display,Branding,Skincare,Brazil,178714,7559,8617.26,312,39985.98,0.042296630370312345,1.1400000000000001,27.619423076923077,4.64021974502336
2024-07-05,TikTok Ads,Display,Branding,Skincare,Mexico,113190,3984,5617.44,172,10269.39,0.03519745560561887,1.41,32.65953488372093,1.828126335127745
2024-02-16,Google Ads,Display,Branding,Haircare,Mexico,197974,4375,10631.25,347,73971.79,0.022098861466657238,2.43,30.637608069164266,6.957957907113462
2024-11-02,Meta Ads,Display,Branding,Haircare,Argentina,133773,3491,6388.53,181,21663.32,0.02609644696612919,1.8299999999999998,35.29574585635359,3.390971005849546
2024-06-05,Google Ads,Display,Branding,Haircare,Mexico,151595,9262,16301.12,572,85249.68,0.06109700188000924,1.76,28.49846153846154,5.229682377652578
2024-11-17,Google Ads,Shopping,Performance,Skincare,Argentina,46745,2140,7361.6,38,5289.97,0.045780297358006206,3.4400000000000004,193.7263157894737,0.7185897087589654
2024-02-10,Google Ads,Shopping,Performance,Makeup,Brazil,24198,1214,1638.9,60,11611.94,0.05016943549053641,1.35,27.315,7.08520349014583
2024-05-03,Meta Ads,Video,Branding,Haircare,Argentina,189221,7587,6904.17,80,2769.22,0.04009597243434925,0.91,86.302125,0.40109383169881385
2024-09-03,Google Ads,Video,Branding,Skincare,Argentina,143235,3981,7285.23,125,27104.75,0.027793486228924493,1.8299999999999998,58.281839999999995,3.7205071082175856
2024-09-19,TikTok Ads,Search,Performance,Haircare,Brazil,129077,4065,4959.3,295,44193.52,0.031492829861245616,1.22,16.811186440677968,8.91124150585768
2024-02-13,Google Ads,Search,Performance,Skincare,Argentina,153865,5785,9834.5,139,16979.34,0.0375978942579534,1.7,70.75179856115108,1.7265077024759774
2024-06-27,Meta Ads,Video,Branding,Skincare,Mexico,117696,4531,4938.79,325,19270.73,0.038497485046220775,1.09,15.196276923076923,3.901913221659556
2024-02-11,Meta Ads,Video,Branding,Skincare,Brazil,92986,2082,3601.86,108,6838.55,0.022390467382186564,1.73,33.35055555555556,1.898616270482473
2024-04-05,TikTok Ads,Display,Branding,Skincare,Mexico,132081,10051,7136.21,229,62261.45,0.07609724335824229,0.71,31.162489082969433,8.724722226503983
2024-03-05,TikTok Ads,Display,Branding,Makeup,Mexico,196312,12642,16181.76,584,148695.91,0.06439748971025715,1.28,27.70849315068493,9.189106129370353
2024-03-17,Meta Ads,Display,Branding,Makeup,Mexico,52838,660,1174.8,14,2258.16,0.01249101025776903,1.78,83.91428571428571,1.9221654749744637
2024-01-17,Google Ads,Shopping,Performance,Skincare,Mexico,100552,3861,7374.51,57,14567.86,0.03839804280372345,1.9100000000000001,129.37736842105264,1.97543430004163
2024-01-10,Meta Ads,Search,Performance,Skincare,Mexico,175574,6935,4785.15,515,69264.33,0.03949901466048504,0.69,9.291553398058252,14.474850318171846
2024-09-10,Meta Ads,Search,Performance,Haircare,Argentina,160341,2228,1916.08,70,6302.54,0.01389538545973893,0.86,27.372571428571426,3.289288547451046
2024-08-10,Meta Ads,Search,Performance,Haircare,Mexico,29055,912,1340.64,41,6404.23,0.03138874548270521,1.4700000000000002,32.69853658536586,4.776994569757727
2024-12-22,TikTok Ads,Search,Performance,Haircare,Mexico,194117,16422,21841.26,1133,121361.12,0.0845984638130612,1.3299999999999998,19.277369814651365,5.55650727110066
2024-12-15,Meta Ads,Shopping,Performance,Skincare,Mexico,125759,2804,4907,164,46752.65,0.022296614953999316,1.75,29.920731707317074,9.52774607703281
2024-06-05,Meta Ads,Shopping,Performance,Haircare,Mexico,98276,2368,3338.88,115,21637.86,0.024095404778379258,1.4100000000000001,29.033739130434782,6.480574324324325
2024-04-08,Google Ads,Shopping,Performance,Skincare,Argentina,153750,4920,14661.6,117,30000.6,0.032,2.98,125.31282051282052,2.0462023244393515
2024-05-02,Meta Ads,Display,Branding,Skincare,Brazil,108717,1435,2511.25,108,22074.54,0.013199407636340223,1.75,23.252314814814813,8.790259830761574
2024-05-31,Google Ads,Display,Branding,Haircare,Brazil,18696,327,853.47,8,1284.99,0.017490372272143773,2.61,106.68375,1.5056065239551477
2024-01-19,TikTok Ads,Search,Performance,Makeup,Brazil,179561,8600,12384,212,34386.07,0.047894587354715114,1.44,58.41509433962264,2.776652939276486
2024-10-10,Meta Ads,Video,Branding,Makeup,Mexico,188552,6373,4142.45,129,8973.49,0.03379969451398023,0.65,32.112015503875966,2.1662277154823837
2024-02-16,Google Ads,Video,Branding,Haircare,Argentina,83702,3900,8502,60,11812.78,0.04659386872476166,2.18,141.7,1.3894119030816279
2024-12-26,Meta Ads,Display,Branding,Haircare,Argentina,27169,546,589.68,15,1578.78,0.020096433435165078,1.0799999999999998,39.312,2.6773504273504276
2024-09-16,Google Ads,Video,Branding,Skincare,Mexico,83466,4089,9241.14,108,12521.2,0.0489900079074114,2.26,85.56611111111111,1.3549410570557314
2024-02-29,TikTok Ads,Search,Performance,Skincare,Mexico,138025,9192,5882.88,420,38810.35,0.06659663104510052,0.64,14.006857142857143,6.597168393711923
2024-02-02,TikTok Ads,Video,Branding,Makeup,Brazil,112294,9039,8948.61,99,20435.34,0.08049406023474094,0.9900000000000001,90.39,2.2836328770613536
2024-11-11,TikTok Ads,Video,Branding,Haircare,Brazil,137895,5901,7907.34,379,86835.97,0.04279342978353095,1.34,20.863693931398416,10.98169169404629
2024-02-16,Google Ads,Search,Performance,Haircare,Brazil,90794,5638,17477.8,217,54642.18,0.06209661431372117,3.1,80.54285714285714,3.1263763173854833
2024-12-16,Google Ads,Search,Performance,Skincare,Mexico,117458,6824,13716.24,251,12200.18,0.05809736246147559,2.01,54.64637450199203,0.8894697088998151
2024-06-22,Meta Ads,Video,Branding,Haircare,Argentina,35398,1044,469.8,20,1596.24,0.02949319170574609,0.45,23.490000000000002,3.3977011494252873
2024-07-05,Meta Ads,Shopping,Performance,Haircare,Mexico,42236,1013,1448.59,29,4720.08,0.023984278814281654,1.43,49.95137931034483,3.2583960955135685
2024-03-10,Meta Ads,Shopping,Performance,Makeup,Mexico,149532,5069,12114.91,397,95392.09,0.03389909852071797,2.39,30.516146095717883,7.873941283922043
2024-01-27,Google Ads,Search,Performance,Skincare,Argentina,79432,4130,9457.7,311,59366.41,0.05199415852553127,2.29,30.410610932475887,6.2770451589709975
2024-09-10,Meta Ads,Display,Branding,Haircare,Brazil,153057,2969,6650.56,148,28216.02,0.01939800205152329,2.24,44.936216216216216,4.24265325025261
2024-02-28,TikTok Ads,Search,Performance,Skincare,Brazil,96045,5820,1804.2,235,47063.54,0.06059659534593159,0.31,7.677446808510639,26.0855448398182
2024-01-19,Google Ads,Search,Performance,Haircare,Brazil,82764,2276,2071.16,130,22792.2,0.027499879174520323,0.9099999999999999,15.931999999999999,11.004557832325847
2024-07-10,Google Ads,Video,Branding,Skincare,Brazil,158514,4565,9769.1,235,15388.32,0.028798718094300818,2.14,41.57063829787234,1.5752034476052041
2024-02-02,TikTok Ads,Shopping,Performance,Haircare,Argentina,196605,14922,26262.72,757,181823.28,0.075898374914168,1.76,34.6931571994716,6.923246335490002
2024-06-26,Google Ads,Shopping,Performance,Makeup,Mexico,143944,7873,16612.03,513,65899.82,0.0546948813427444,2.11,32.38212475633528,3.966993799072119
2024-04-17,Meta Ads,Display,Branding,Haircare,Brazil,30939,937,552.83,63,16531.03,0.030285400303823654,0.5900000000000001,8.775079365079366,29.902555939438884
2024-08-20,Google Ads,Search,Performance,Skincare,Brazil,170904,4751,5321.12,326,44297.15,0.027799232317558396,1.1199999999999999,16.32245398773006,8.324779369756744
2024-04-15,Google Ads,Display,Branding,Skincare,Argentina,26974,1298,2248.6800000000003,77,18765.37,0.048120412248832206,1.7324191063174117,29.203636363636367,8.345060213102796
2024-10-26,Google Ads,Search,Performance,Skincare,Brazil,51819,2497,7191.36,138,37600.62,0.04818695845153322,2.88,52.111304347826085,5.228582632492325
2024-01-28,Google Ads,Video,Branding,Skincare,Argentina,193978,5780,9999.4,177,42071.17,0.029797193496169667,1.73,56.49378531073446,4.20736944216653
2024-01-08,Meta Ads,Video,Branding,Haircare,Mexico,127775,3871,2941.96,159,28717.22,0.030295441205243592,0.76,18.502893081761005,9.761254401827353
2024-10-12,Meta Ads,Video,Branding,Haircare,Brazil,74615,2327,2559.7,129,25496.94,0.031186758694632447,1.0999999999999999,19.842635658914727,9.960909481579872
2024-07-28,Google Ads,Video,Branding,Haircare,Brazil,168623,6896,9792.32,200,24436.96,0.04089596318414451,1.42,48.9616,2.49552302212346
2024-09-06,Meta Ads,Video,Branding,Skincare,Mexico,98079,3226,7032.68,44,1401.71,0.03289185248626107,2.18,159.83363636363637,0.19931377511844703
2024-10-17,Google Ads,Video,Branding,Haircare,Argentina,176541,4378,12564.86,175,19637.27,0.02479877195665596,2.87,71.7992,1.5628721688900633
2024-08-11,Meta Ads,Video,Branding,Haircare,Mexico,46743,1523,1218.4,51,5825.03,0.03258241875788888,0.8,23.890196078431373,4.780884766907419
2024-05-31,Google Ads,Search,Performance,Skincare,Brazil,100312,4518,11279.1,265,42934.85,0.04503947683228328,2.496480743691899,42.562641509433966,3.806584745236765
2024-08-28,Google Ads,Shopping,Performance,Makeup,Argentina,49462,1206,2351.7,74,12950.09,0.024382354130443575,1.95,31.779729729729727,5.506693030573628
2024-10-25,Meta Ads,Shopping,Performance,Makeup,Argentina,107489,2515,3521,166,18411.15,0.023397743024867662,1.4,21.210843373493976,5.228954842374326
2024-07-28,Meta Ads,Shopping,Performance,Skincare,Mexico,99948,1389,1444.56,67,4987.6,0.01389722655781006,1.04,21.56059701492537,3.452677631943291
2024-07-14,Meta Ads,Shopping,Performance,Haircare,Brazil,111802,2247,3707.55,163,6163.84,0.020098030446682527,1.6500000000000001,22.745705521472395,1.6625102830710308
2024-01-03,Meta Ads,Video,Branding,Haircare,Argentina,149375,6109,13317.62,89,22418.8,0.04089707112970711,2.18,149.6361797752809,1.6833938796872112
2024-10-31,TikTok Ads,Search,Performance,Skincare,Brazil,174898,13029,16416.54,822,162206.84,0.07449484842593969,1.26,19.9714598540146,9.880695932273182
2024-07-03,Google Ads,Shopping,Performance,Haircare,Mexico,183428,4549,9598.39,135,6604,0.02479992149508254,2.11,71.09918518518518,0.6880320553759537
2024-08-22,Google Ads,Display,Branding,Skincare,Argentina,106026,5152,8861.44,240,50663.13,0.04859185482806104,1.7200000000000002,36.92266666666667,5.717257014661273
2024-10-06,TikTok Ads,Display,Branding,Makeup,Argentina,93074,4225,6506.5,300,11467.08,0.04539398757977523,1.54,21.688333333333333,1.7624037500960579
2024-12-26,Google Ads,Search,Performance,Skincare,Argentina,106975,4300,10277,335,35904.36,0.04019630754849264,2.39,30.677611940298508,3.4936615743894133
2024-08-18,Meta Ads,Video,Branding,Haircare,Mexico,82271,3397,1766.44,36,6412.73,0.041290369632069626,0.52,49.06777777777778,3.630312945811915
2024-11-03,Google Ads,Display,Branding,Haircare,Mexico,70226,4037,8719.92,240,68153.47,0.0574858314584342,2.16,36.333,7.815836613179938
2024-01-11,Google Ads,Search,Performance,Haircare,Brazil,48351,2156,6812.96,83,7504.87,0.04459059791938119,3.16,82.08385542168675,1.101557913153754
2024-03-12,TikTok Ads,Video,Branding,Skincare,Brazil,109205,4499,3779.16,49,13660.38,0.041197747355890296,0.84,77.12571428571428,3.61466040072397
2024-05-13,Google Ads,Search,Performance,Haircare,Brazil,71267,3962,3684.66,287,50107.59,0.05559375306944308,0.9299999999999999,12.838536585365853,13.598972496783963
2024-09-05,Meta Ads,Search,Performance,Makeup,Mexico,189598,6673,13279.27,170,36177.68,0.03519551894007321,1.99,78.11335294117647,2.7243726500025978
2024-11-02,TikTok Ads,Video,Branding,Makeup,Mexico,92985,8024,6820.4,520,150774.99,0.08629348819702103,0.85,13.116153846153846,22.106473227376693
2024-07-02,TikTok Ads,Shopping,Performance,Skincare,Mexico,97254,3374,5567.1,63,17255.15,0.0346926604561252,1.6500000000000001,88.36666666666667,3.09948626753606
2024-04-28,TikTok Ads,Video,Branding,Haircare,Argentina,110940,6512,9181.92,108,14612.87,0.058698395529114836,1.41,85.01777777777778,1.5914830449404918
2024-04-01,Meta Ads,Search,Performance,Makeup,Mexico,91332,3762,2445.3,125,31285.11,0.04119038234134805,0.65,19.5624,12.793976199239356
2024-10-08,Meta Ads,Video,Branding,Skincare,Mexico,198581,1985,3493.6,38,8029.71,0.009995921059920133,1.76,91.93684210526315,2.2984056560567896
2024-06-21,Meta Ads,Shopping,Performance,Haircare,Argentina,76880,1798,2121.64,91,8926.11,0.02338709677419355,1.18,23.314725274725273,4.207174638487208
2024-12-21,Google Ads,Display,Branding,Makeup,Brazil,164028,5905,5905,377,25718.59,0.03599995122783915,1,15.6631299734748,4.3553920406435225
2024-05-21,Meta Ads,Video,Branding,Skincare,Brazil,12253,468,360.36,9,1433.96,0.03819472782175794,0.77,40.04,3.9792429792429793
2024-08-30,TikTok Ads,Display,Branding,Haircare,Argentina,122174,6499,5719.12,413,58791.38,0.05319462406076579,0.88,13.84774818401937,10.27979479360461
2024-02-16,Meta Ads,Shopping,Performance,Skincare,Mexico,35755,654,1046.4,40,11846.71,0.01829114809117606,1.6,26.160000000000004,11.321397171253821
2024-05-12,Google Ads,Display,Branding,Skincare,Brazil,26352,1697,2901.87,126,31980.19,0.06439738919247116,1.71,23.030714285714286,11.020545372466719
2024-06-16,Meta Ads,Search,Performance,Makeup,Argentina,136637,4399,5762.69,254,21909.38,0.03219479350395574,1.3099999999999998,22.68775590551181,3.801936248522826
2024-01-17,Meta Ads,Shopping,Performance,Makeup,Brazil,62033,2667,2933.7,135,14288.2,0.04299324553060468,1.0999999999999999,21.731111111111108,4.87036847666769
2024-05-06,Google Ads,Search,Performance,Haircare,Mexico,51666,2965,8657.8,80,16836.59,0.05738783726241629,2.92,108.2225,1.9446730116195803
2024-11-03,Meta Ads,Shopping,Performance,Skincare,Argentina,39723,1116,1060.2,14,582.59,0.028094554791934144,0.9500000000000001,75.72857142857143,0.5495095265044331
2024-12-29,TikTok Ads,Video,Branding,Makeup,Brazil,11820,366,629.52,12,2301.99,0.030964467005076143,1.72,52.46,3.656738467403736
2024-04-13,Google Ads,Shopping,Performance,Skincare,Mexico,165104,7958,24590.22,105,29946.1,0.04819992247310786,3.0900000000000003,234.19257142857143,1.2178052900706051
2024-10-05,Google Ads,Search,Performance,Skincare,Argentina,143241,7133,14693.98,272,60208.51,0.049797194937203734,2.06,54.02198529411765,4.097495028576329
2024-01-24,TikTok Ads,Shopping,Performance,Haircare,Mexico,79967,2327,2443.35,43,11334.87,0.029099503545212402,1.05,56.82209302325581,4.639069310577691
2024-09-30,Google Ads,Search,Performance,Haircare,Brazil,50076,2964,10077.6,94,28058.66,0.059190031152647975,3.4,107.20851063829788,2.7842601413034846
2024-11-25,TikTok Ads,Display,Branding,Skincare,Mexico,82661,4769,6342.77,271,79985.87,0.057693470923410074,1.33,23.405055350553507,12.610558163073861
2024-07-06,TikTok Ads,Display,Branding,Haircare,Mexico,89224,5255,10457.45,336,94667.83,0.05889670940554111,1.9900000000000002,31.123363095238098,9.052668671616885
2024-12-24,TikTok Ads,Search,Performance,Skincare,Argentina,102847,6458,7555.86,314,81199.4,0.06279230312989198,1.17,24.06324840764331,10.746546389160201
2024-12-08,Google Ads,Display,Branding,Haircare,Brazil,121832,6786,8007.48,139,28929.72,0.05569965197977543,1.18,57.60776978417266,3.6128369974074244
2024-09-11,Google Ads,Video,Branding,Makeup,Brazil,88514,1610,1384.6,77,22165.04,0.018189213005852183,0.86,17.98181818181818,16.008262314025714
2024-09-25,TikTok Ads,Display,Branding,Haircare,Argentina,154712,10288,11111.04,439,80440.02,0.06649775065928952,1.08,25.3098861047836,7.239648133748056
2024-04-20,TikTok Ads,Shopping,Performance,Makeup,Brazil,103730,4335,6415.8,104,27379.91,0.04179118866287477,1.48,61.690384615384616,4.267575360827956
2024-01-27,TikTok Ads,Search,Performance,Haircare,Mexico,69198,3529,1940.95,256,15199.33,0.050998583774097515,0.55,7.5818359375,7.8308714804605986
2024-08-04,Google Ads,Shopping,Performance,Haircare,Mexico,158627,7725,22248,299,66700.13,0.048699149577310294,2.88,74.40802675585284,2.9980281373606616
2024-12-29,Meta Ads,Video,Branding,Skincare,Mexico,162038,2722,2095.94,71,16951.26,0.01679852874017206,0.77,29.520281690140845,8.087664723226808
2024-12-25,Google Ads,Display,Branding,Makeup,Mexico,10380,503,1006,15,1306.45,0.048458574181117535,2,67.06666666666666,1.298658051689861
2024-09-21,Google Ads,Shopping,Performance,Skincare,Argentina,27791,930,1385.7,73,10712.26,0.03346407110215537,1.49,18.982191780821918,7.730576603882514
2024-12-22,Google Ads,Display,Branding,Skincare,Mexico,45364,1628,2002.44,113,10930.4,0.03588748787584869,1.23,17.720707964601772,5.4585405804918
2024-08-20,TikTok Ads,Search,Performance,Haircare,Brazil,135992,8023,3209.2,640,50560.98,0.05899611741867169,0.39999999999999997,5.014374999999999,15.755010594540698
2024-08-12,TikTok Ads,Video,Branding,Skincare,Argentina,12838,784,329.28,56,2887.05,0.061068702290076333,0.42,5.88,8.767766034985424
2024-08-26,TikTok Ads,Display,Branding,Skincare,Brazil,178782,7705,9862.4,352,30909.61,0.04309717980557327,1.28,28.018181818181816,3.1340860236859185
2024-02-11,TikTok Ads,Video,Branding,Haircare,Argentina,157625,9457,4539.36,534,147520.8,0.059996827914353686,0.48,8.50067415730337,32.49814951887491
2024-02-19,Google Ads,Search,Performance,Haircare,Brazil,95218,2199,5255.61,103,17399.72,0.023094372912684576,2.3899999999999997,51.02533980582524,3.310694667222264
2024-11-16,Google Ads,Shopping,Performance,Skincare,Brazil,119132,3466,7590.54,261,30598.06,0.029093778329919752,2.19,29.082528735632184,4.031078157812225
2024-12-28,Google Ads,Shopping,Performance,Skincare,Argentina,123292,2527,8970.85,179,36566.56,0.02049605813840314,3.5500000000000003,50.116480446927376,4.076153318804795
2024-06-10,TikTok Ads,Search,Performance,Skincare,Argentina,12784,1055,400.9,67,12031.35,0.08252503128911139,0.38,5.983582089552239,30.010850586181096
2024-01-05,Meta Ads,Shopping,Performance,Makeup,Brazil,139257,2631,4235.91,99,9781.28,0.018893125659751396,1.6099999999999999,42.7869696969697,2.3091331024502413
2024-02-29,Google Ads,Display,Branding,Skincare,Mexico,44140,2101,2206.05,55,6735.72,0.04759855006796557,1.05,40.11000000000001,3.053294349629428
2024-01-17,Meta Ads,Shopping,Performance,Haircare,Mexico,185750,1653,2148.9,34,2916.11,0.008899057873485869,1.3,63.20294117647059,1.3570245241751593
2024-04-12,Google Ads,Search,Performance,Skincare,Mexico,102677,3131,11490.77,79,13056.26,0.030493684077251965,3.67,145.4527848101266,1.1362389117526501
2024-05-05,Google Ads,Shopping,Performance,Haircare,Brazil,93534,3544,3366.8,187,32280.5,0.03788996514636389,0.9500000000000001,18.00427807486631,9.587887608411547
2024-04-01,Meta Ads,Search,Performance,Haircare,Argentina,8877,230,174.8,9,1921.06,0.025909654162442265,0.76,19.422222222222224,10.990045766590388
2024-01-02,Meta Ads,Search,Performance,Haircare,Argentina,163624,4368,5591.04,296,31041.33,0.02669535031535716,1.28,18.888648648648648,5.5519778073489015
2024-08-12,Google Ads,Shopping,Performance,Haircare,Brazil,13947,718,1120.08,44,11863.61,0.051480605148060514,1.5599999999999998,25.456363636363633,10.59175237483037
2024-10-29,TikTok Ads,Shopping,Performance,Makeup,Brazil,130811,8895,2846.4,150,31192.02,0.06799886859667766,0.32,18.976,10.958410623946037
2024-06-27,Meta Ads,Search,Performance,Skincare,Mexico,115540,1686,2663.88,87,20354.07,0.01459234897005366,1.58,30.61931034482759,7.640760845083111
2024-10-05,Google Ads,Search,Performance,Makeup,Brazil,48953,2447,2716.17,144,17526.62,0.04998672195779626,1.11,18.862291666666668,6.4526962598070075
2024-03-30,Google Ads,Video,Branding,Skincare,Brazil,81303,4154,8100.3,121,35667.19,0.051092825602991276,1.95,66.94462809917356,4.40319370887498
2024-10-28,TikTok Ads,Display,Branding,Makeup,Argentina,189933,13295,13693.85,284,45485.98,0.06999836784550341,1.03,48.217781690140846,3.321635624751257
2024-03-08,Google Ads,Search,Performance,Makeup,Mexico,22414,472,1184.72,34,7160.99,0.021058267154457036,2.5100000000000002,34.84470588235294,6.044457762171652
